usuario_edad,usuario_genero,pelicula_duracion,pelicula_genero,temporada_visita,años_desde_estreno,veces_vista_pelicula,dispositivo_usuario,idioma_preferido,duracion_vista_real,popularidad_streaming,rating_promedio_usuario
27,Femenino,129,Drama,Primavera,10,866,Smart TV,Español,57,6879,2.89
42,Masculino,132,Drama,Verano,6,3627,Computadora,Inglés,62,4970,1.18
35,Masculino,126,Comedia,Verano,6,2406,Computadora,Inglés,66,8264,1.56
36,Masculino,161,Drama,Primavera,3,1588,Computadora,Inglés,173,2577,2.11
53,Masculino,120,Comedia,Primavera,4,4229,Móvil,Español,130,3274,4.89
27,Masculino,125,Drama,Verano,9,2473,Computadora,Español,116,5869,2.33
50,Femenino,96,Comedia,Verano,6,9128,Smart TV,Español,77,7744,2.93
22,Femenino,101,Comedia,Primavera,12,3409,Computadora,Inglés,72,3426,1.78
64,Femenino,78,Comedia,Verano,5,6934,Computadora,Español,83,6546,3.44
52,Femenino,173,Acción,Verano,12,5835,Smart TV,Español,148,7852,2.12
61,Masculino,165,Drama,Primavera,3,4934,Smart TV,Español,174,3551,1.83
51,Masculino,153,Acción,Verano,3,7090,Móvil,Español,84,7411,3.07
50,Femenino,161,Drama,Verano,1,4083,Smart TV,Inglés,91,1007,1.02
38,Masculino,166,Drama,Primavera,9,3868,Smart TV,Inglés,163,9087,1.03
34,Masculino,137,Acción,Primavera,1,1604,Smart TV,Español,57,3555,1.88
39,Femenino,115,Comedia,Primavera,11,6893,Computadora,Inglés,121,1475,1.15
54,Masculino,167,Drama,Primavera,3,2550,Móvil,Inglés,117,6416,1.43
32,Femenino,136,Comedia,Verano,4,2133,Smart TV,Inglés,141,9676,2.36
52,Femenino,95,Acción,Verano,3,8102,Smart TV,Español,54,8239,4.21
45,Masculino,77,Comedia,Primavera,2,9991,Smart TV,Inglés,67,7710,3.29
24,Masculino,75,Drama,Verano,10,6119,Computadora,Inglés,51,6000,3.05
49,Femenino,149,Drama,Primavera,1,1407,Computadora,Español,119,5654,2.17
28,Femenino,93,Drama,Primavera,3,1075,Móvil,Inglés,65,9078,4.73
27,Masculino,117,Acción,Primavera,10,5039,Móvil,Inglés,125,7063,2.59
26,Femenino,172,Drama,Primavera,4,3833,Computadora,Inglés,146,3285,1.35
31,Femenino,163,Acción,Verano,0,8651,Smart TV,Español,81,6223,3.47
30,Femenino,114,Comedia,Primavera,12,2323,Smart TV,Español,117,7971,1.46
42,Masculino,82,Drama,Primavera,0,584,Móvil,Inglés,43,4525,2.38
19,Femenino,138,Drama,Verano,5,1528,Smart TV,Español,82,3822,3.03
52,Masculino,94,Drama,Verano,4,2180,Computadora,Español,35,5943,4.5
24,Femenino,89,Comedia,Primavera,10,795,Móvil,Español,90,7530,2.97
38,Masculino,151,Drama,Verano,3,6400,Computadora,Inglés,79,1258,3.81
35,Femenino,151,Acción,Primavera,0,4760,Computadora,Inglés,76,1282,4.97
20,Masculino,135,Comedia,Verano,11,301,Smart TV,Español,139,2898,1.53
59,Masculino,143,Comedia,Verano,6,9490,Computadora,Inglés,135,5135,2.1
56,Masculino,114,Comedia,Primavera,3,9559,Computadora,Español,47,7629,2.58
58,Femenino,116,Comedia,Primavera,2,8365,Smart TV,Español,106,4200,2.69
28,Femenino,132,Comedia,Primavera,6,8387,Computadora,Inglés,136,6110,2.64
56,Femenino,145,Acción,Primavera,1,3577,Smart TV,Español,52,8167,4.63
41,Masculino,146,Comedia,Primavera,9,2302,Computadora,Español,140,1612,3.86
63,Femenino,124,Drama,Verano,0,7590,Smart TV,Español,91,1687,3.43
36,Masculino,144,Comedia,Verano,10,8549,Smart TV,Español,120,4690,2.24
21,Femenino,88,Comedia,Primavera,3,6417,Móvil,Inglés,61,9804,4.3
43,Masculino,104,Comedia,Primavera,12,4525,Computadora,Español,89,3307,4.82
55,Masculino,172,Comedia,Primavera,7,5450,Computadora,Inglés,56,8133,4.28
59,Masculino,122,Comedia,Verano,12,2906,Móvil,Español,111,7509,1.01
49,Femenino,95,Acción,Primavera,5,7263,Smart TV,Inglés,31,6906,3.55
56,Femenino,179,Acción,Verano,8,285,Smart TV,Español,118,3591,1.2
62,Femenino,83,Comedia,Verano,0,8170,Móvil,Español,34,8183,2.03
63,Masculino,114,Acción,Primavera,0,8434,Móvil,Inglés,109,6248,1.24
53,Masculino,113,Drama,Primavera,10,7150,Smart TV,Inglés,62,9766,3.42
57,Femenino,157,Comedia,Verano,4,8931,Smart TV,Español,104,6108,3.75
54,Femenino,174,Drama,Primavera,5,2174,Móvil,Español,111,4604,1.46
50,Femenino,134,Drama,Primavera,7,7754,Computadora,Español,123,1669,2.54
53,Masculino,120,Comedia,Verano,2,301,Smart TV,Español,82,5364,2.82
20,Masculino,112,Drama,Verano,5,5810,Móvil,Español,104,8329,2.48
26,Masculino,155,Drama,Primavera,2,3265,Computadora,Inglés,55,2283,1.48
25,Masculino,92,Drama,Primavera,7,2202,Computadora,Inglés,41,1923,2.68
50,Masculino,125,Comedia,Primavera,11,9202,Computadora,Español,92,2125,4.0
23,Femenino,88,Comedia,Verano,10,1671,Computadora,Inglés,93,2529,1.28
58,Masculino,151,Drama,Primavera,10,5225,Móvil,Inglés,54,9438,1.32
56,Masculino,145,Comedia,Primavera,3,6797,Smart TV,Español,48,4711,2.42
21,Masculino,124,Comedia,Primavera,1,5269,Computadora,Inglés,52,9004,4.77
30,Masculino,161,Drama,Primavera,11,2259,Computadora,Español,130,7274,3.67
19,Masculino,161,Comedia,Verano,8,1429,Móvil,Inglés,99,4864,3.71
22,Femenino,129,Acción,Primavera,9,3713,Computadora,Inglés,123,8833,2.45
61,Masculino,128,Comedia,Primavera,12,8752,Móvil,Inglés,45,7788,3.37
44,Masculino,102,Acción,Primavera,7,9098,Móvil,Inglés,46,1226,1.04
49,Masculino,88,Drama,Verano,5,3799,Smart TV,Inglés,47,1264,3.54
38,Femenino,97,Comedia,Primavera,2,6127,Computadora,Español,77,1645,4.65
25,Femenino,121,Drama,Verano,1,2373,Smart TV,Inglés,102,8544,3.45
55,Femenino,118,Drama,Primavera,12,8350,Móvil,Español,47,6569,4.49
25,Masculino,106,Drama,Primavera,3,4923,Computadora,Inglés,111,3990,3.9
20,Femenino,95,Drama,Verano,3,9447,Móvil,Inglés,54,3504,1.48
61,Masculino,168,Drama,Primavera,0,7175,Móvil,Inglés,146,1587,4.61
20,Masculino,167,Comedia,Primavera,8,597,Móvil,Español,120,5079,1.27
39,Femenino,168,Acción,Primavera,9,7059,Computadora,Inglés,80,4348,3.14
23,Masculino,109,Comedia,Primavera,7,6310,Móvil,Inglés,106,7299,1.57
19,Masculino,149,Comedia,Primavera,6,7226,Móvil,Español,142,4831,1.05
40,Masculino,107,Comedia,Primavera,5,4076,Computadora,Español,66,9381,2.69
61,Femenino,146,Comedia,Primavera,2,6520,Smart TV,Español,112,2715,2.18
19,Masculino,156,Acción,Primavera,3,1707,Móvil,Inglés,78,7450,2.94
55,Masculino,123,Comedia,Primavera,1,9012,Smart TV,Inglés,104,6433,3.31
34,Femenino,91,Drama,Verano,6,1374,Smart TV,Inglés,49,2098,1.17
52,Masculino,85,Comedia,Primavera,1,790,Smart TV,Inglés,82,8096,1.49
51,Masculino,97,Comedia,Verano,9,4123,Smart TV,Español,45,3326,3.23
40,Femenino,104,Acción,Primavera,0,7347,Smart TV,Español,32,7416,2.37
47,Masculino,129,Acción,Primavera,5,3537,Smart TV,Inglés,66,7980,3.92
25,Masculino,114,Drama,Verano,3,2455,Computadora,Español,51,7763,3.61
39,Masculino,115,Comedia,Primavera,7,5681,Computadora,Español,81,2674,4.38
61,Masculino,141,Comedia,Primavera,0,849,Smart TV,Español,65,8950,3.77
53,Masculino,177,Comedia,Primavera,8,3151,Computadora,Inglés,161,9915,2.72
22,Femenino,124,Drama,Primavera,5,7863,Computadora,Español,61,7049,3.69
30,Femenino,155,Acción,Verano,1,3664,Smart TV,Inglés,134,2089,2.1
46,Femenino,154,Drama,Primavera,7,5858,Smart TV,Inglés,117,5578,2.23
48,Femenino,95,Comedia,Verano,4,1804,Móvil,Inglés,103,1155,4.16
64,Masculino,173,Acción,Primavera,4,6174,Computadora,Español,190,2958,2.79
33,Masculino,154,Acción,Verano,4,2477,Smart TV,Español,153,7344,4.19
59,Masculino,94,Drama,Primavera,6,8119,Computadora,Español,85,6779,4.29
47,Masculino,174,Acción,Primavera,6,5374,Computadora,Español,105,7144,4.43
33,Masculino,134,Acción,Primavera,9,3331,Computadora,Inglés,120,6063,4.67
29,Femenino,75,Comedia,Primavera,10,6509,Móvil,Inglés,79,4830,2.72
34,Femenino,92,Comedia,Primavera,6,2315,Smart TV,Inglés,29,9831,2.28
33,Masculino,133,Acción,Verano,11,6388,Computadora,Español,97,7659,3.33
29,Masculino,156,Acción,Verano,9,6429,Smart TV,Español,74,1441,2.48
25,Masculino,112,Drama,Primavera,1,985,Computadora,Español,83,7040,3.4
37,Femenino,176,Drama,Primavera,7,964,Smart TV,Inglés,118,6925,3.82
20,Masculino,92,Acción,Primavera,0,7017,Smart TV,Inglés,69,8358,3.75
33,Masculino,165,Comedia,Primavera,12,3154,Smart TV,Español,122,5628,2.5
47,Masculino,99,Acción,Primavera,1,9077,Computadora,Inglés,105,7370,1.67
62,Femenino,146,Acción,Verano,10,8748,Móvil,Inglés,108,1948,2.72
40,Masculino,176,Comedia,Primavera,6,8636,Smart TV,Español,171,9179,1.57
45,Femenino,87,Comedia,Verano,3,653,Móvil,Español,48,7115,4.56
57,Femenino,156,Drama,Primavera,10,5216,Smart TV,Inglés,101,1459,2.38
22,Femenino,148,Drama,Primavera,9,7783,Móvil,Español,100,8568,1.62
37,Femenino,166,Drama,Primavera,9,887,Smart TV,Inglés,86,5646,1.1
57,Femenino,90,Drama,Verano,8,8996,Móvil,Español,54,1392,3.58
61,Femenino,126,Comedia,Primavera,10,5007,Smart TV,Inglés,98,2787,3.55
18,Masculino,172,Acción,Primavera,8,7290,Smart TV,Español,131,8374,2.36
47,Masculino,92,Drama,Verano,2,9244,Móvil,Español,74,2138,1.29
38,Masculino,160,Drama,Verano,12,914,Smart TV,Español,93,5741,2.64
37,Femenino,114,Comedia,Primavera,12,9840,Computadora,Inglés,63,8418,2.24
23,Masculino,113,Comedia,Verano,2,8435,Smart TV,Inglés,89,7362,3.71
39,Femenino,151,Acción,Primavera,8,2877,Smart TV,Español,61,3454,3.42
35,Femenino,157,Acción,Primavera,12,3866,Computadora,Inglés,78,4674,2.46
25,Femenino,116,Comedia,Verano,9,5058,Computadora,Inglés,38,2377,1.87
56,Masculino,109,Drama,Primavera,11,3925,Computadora,Español,39,7701,4.95
49,Femenino,120,Drama,Verano,7,1316,Móvil,Español,59,3597,2.82
50,Femenino,111,Drama,Primavera,0,4570,Computadora,Español,35,1141,3.75
33,Masculino,76,Acción,Verano,5,6872,Móvil,Inglés,37,3659,1.56
29,Masculino,119,Drama,Verano,6,9581,Computadora,Español,98,5596,2.94
55,Femenino,117,Drama,Verano,10,7817,Móvil,Inglés,40,6661,1.11
51,Femenino,153,Comedia,Primavera,7,8847,Computadora,Inglés,99,7142,3.02
31,Masculino,160,Drama,Verano,11,962,Computadora,Inglés,164,6626,4.86
53,Masculino,75,Comedia,Verano,11,6317,Smart TV,Español,69,9787,2.54
50,Masculino,160,Drama,Primavera,1,6038,Computadora,Español,87,9472,1.16
40,Femenino,78,Acción,Primavera,0,2455,Smart TV,Inglés,81,1423,1.12
62,Masculino,178,Drama,Verano,3,9257,Computadora,Inglés,100,7999,2.55
19,Masculino,126,Drama,Primavera,0,2495,Computadora,Español,45,5249,1.64
58,Masculino,100,Comedia,Verano,1,8767,Smart TV,Español,109,2750,1.09
38,Femenino,90,Comedia,Primavera,2,9630,Smart TV,Español,89,5757,4.02
19,Masculino,159,Comedia,Primavera,3,624,Móvil,Español,106,2967,2.83
44,Masculino,109,Drama,Primavera,11,661,Smart TV,Español,90,5088,2.16
26,Masculino,114,Drama,Verano,11,8267,Móvil,Español,95,5178,4.6
18,Masculino,146,Acción,Verano,5,8213,Computadora,Español,66,8789,1.46
28,Masculino,118,Drama,Primavera,7,7516,Smart TV,Español,54,3946,4.82
20,Femenino,156,Acción,Primavera,8,4764,Smart TV,Español,105,6394,2.26
40,Femenino,89,Comedia,Primavera,3,1305,Computadora,Inglés,91,8880,4.55
43,Femenino,170,Comedia,Verano,0,2338,Computadora,Español,52,6075,3.41
21,Masculino,161,Comedia,Primavera,4,1260,Computadora,Español,149,8230,4.31
35,Femenino,86,Acción,Primavera,4,5339,Computadora,Inglés,29,2531,4.94
23,Femenino,97,Drama,Verano,8,7074,Smart TV,Español,66,3990,2.15
52,Femenino,110,Comedia,Primavera,5,171,Computadora,Español,89,8155,4.84
39,Masculino,135,Drama,Primavera,4,854,Computadora,Inglés,114,5493,2.56
60,Masculino,94,Drama,Primavera,9,7398,Smart TV,Español,32,1933,2.54
32,Femenino,127,Comedia,Primavera,9,6700,Móvil,Inglés,80,2460,2.36
39,Femenino,110,Acción,Primavera,4,9196,Smart TV,Inglés,84,3723,3.17
54,Masculino,75,Drama,Verano,7,8252,Móvil,Español,26,1285,1.62
59,Masculino,144,Comedia,Verano,10,8343,Computadora,Inglés,58,1264,3.21
29,Femenino,107,Drama,Primavera,0,2721,Smart TV,Inglés,88,7816,3.17
64,Masculino,75,Drama,Primavera,4,3290,Computadora,Inglés,53,2762,4.05
59,Femenino,114,Drama,Primavera,0,4048,Smart TV,Inglés,48,1040,4.33
55,Masculino,144,Drama,Verano,6,1387,Móvil,Español,104,6827,2.76
35,Femenino,83,Drama,Verano,6,5458,Smart TV,Inglés,85,9259,2.21
62,Femenino,135,Acción,Verano,12,7618,Computadora,Inglés,42,1987,2.04
52,Masculino,109,Acción,Primavera,9,7136,Smart TV,Español,88,8804,1.78
47,Femenino,72,Comedia,Primavera,7,4880,Computadora,Inglés,25,8789,1.23
41,Femenino,168,Acción,Primavera,6,1872,Smart TV,Español,51,6717,2.37
59,Femenino,166,Acción,Primavera,10,4002,Móvil,Inglés,69,4198,2.08
47,Masculino,93,Acción,Verano,8,5826,Smart TV,Español,59,6374,4.87
31,Masculino,88,Drama,Primavera,7,6300,Smart TV,Inglés,82,5790,3.23
23,Masculino,87,Drama,Primavera,7,9241,Smart TV,Español,45,8183,2.39
20,Femenino,133,Comedia,Primavera,2,3238,Smart TV,Inglés,106,3524,3.32
33,Masculino,157,Comedia,Verano,9,7313,Móvil,Español,98,3479,1.56
24,Femenino,178,Comedia,Primavera,3,2516,Computadora,Español,86,6154,2.78
31,Femenino,104,Drama,Verano,3,9717,Smart TV,Español,73,1778,3.5
26,Masculino,131,Acción,Verano,0,7151,Smart TV,Español,122,2492,2.96
32,Masculino,70,Acción,Verano,5,1684,Smart TV,Español,67,1660,2.61
38,Femenino,169,Drama,Primavera,1,1146,Móvil,Inglés,165,2348,4.98
52,Femenino,94,Comedia,Verano,8,7084,Computadora,Inglés,53,8851,4.52
19,Masculino,114,Comedia,Verano,0,2265,Computadora,Español,106,8156,3.49
44,Masculino,118,Comedia,Verano,0,5819,Smart TV,Español,55,3044,3.28
19,Masculino,176,Drama,Primavera,10,7322,Smart TV,Inglés,156,8368,3.48
52,Femenino,167,Comedia,Primavera,12,1276,Computadora,Inglés,176,4516,1.81
35,Femenino,158,Comedia,Primavera,9,6511,Smart TV,Español,49,5577,2.58
31,Femenino,85,Drama,Primavera,10,8174,Smart TV,Inglés,55,1727,1.16
37,Femenino,167,Acción,Primavera,5,9323,Smart TV,Español,136,8468,2.9
35,Femenino,162,Drama,Verano,12,3388,Móvil,Español,139,1342,3.17
27,Masculino,88,Drama,Verano,0,1415,Móvil,Español,38,2447,1.91
42,Masculino,92,Drama,Primavera,11,992,Computadora,Inglés,99,7581,4.86
19,Femenino,152,Drama,Primavera,2,5269,Móvil,Español,120,7317,4.64
42,Femenino,94,Acción,Verano,9,8398,Móvil,Inglés,40,1526,3.89
50,Masculino,85,Comedia,Verano,1,3180,Computadora,Inglés,26,7748,3.13
53,Masculino,123,Drama,Verano,12,9036,Móvil,Inglés,113,1405,4.48
48,Masculino,142,Acción,Verano,10,6566,Computadora,Inglés,51,8986,1.52
31,Masculino,70,Comedia,Primavera,8,8913,Smart TV,Español,28,4740,4.16
18,Femenino,111,Comedia,Primavera,4,5190,Computadora,Español,84,2846,1.5
63,Masculino,88,Comedia,Verano,5,4340,Computadora,Inglés,68,2478,4.18
33,Femenino,166,Drama,Verano,1,9112,Computadora,Español,141,1771,2.1
63,Masculino,103,Drama,Verano,7,511,Smart TV,Inglés,63,6525,4.51
20,Masculino,149,Comedia,Verano,5,8405,Smart TV,Español,136,9770,4.78
52,Masculino,177,Comedia,Verano,10,2546,Smart TV,Español,191,1193,1.6
58,Femenino,173,Comedia,Primavera,11,3446,Computadora,Español,89,3007,2.85
23,Femenino,124,Comedia,Primavera,7,185,Computadora,Español,106,2185,4.92
42,Masculino,87,Comedia,Primavera,7,7849,Computadora,Español,90,3394,2.93
30,Femenino,103,Comedia,Primavera,0,4242,Computadora,Español,87,5005,4.45
51,Femenino,158,Acción,Verano,6,7187,Computadora,Inglés,133,8429,3.35
25,Masculino,114,Comedia,Primavera,1,7468,Computadora,Español,54,3261,2.5
38,Masculino,75,Drama,Primavera,10,9864,Computadora,Español,54,4736,2.14
51,Femenino,90,Drama,Primavera,7,5934,Móvil,Español,67,7716,1.81
21,Femenino,139,Drama,Primavera,11,903,Smart TV,Inglés,119,5875,4.05
42,Femenino,165,Comedia,Primavera,1,6819,Móvil,Español,181,9921,2.55
32,Masculino,174,Drama,Verano,3,6185,Smart TV,Español,56,5378,3.05
21,Masculino,117,Acción,Primavera,1,9361,Computadora,Español,41,8815,2.97
62,Femenino,176,Comedia,Primavera,12,4282,Móvil,Inglés,63,4451,3.31
29,Masculino,108,Drama,Verano,6,9700,Computadora,Español,96,8616,4.46
49,Masculino,100,Acción,Primavera,4,364,Móvil,Inglés,40,3800,4.92
49,Femenino,175,Acción,Verano,12,3193,Móvil,Inglés,139,9333,2.63
45,Femenino,79,Drama,Primavera,10,4898,Computadora,Español,44,6410,4.31
30,Masculino,99,Acción,Primavera,12,9765,Móvil,Español,65,2455,4.06
48,Masculino,87,Drama,Primavera,10,8243,Móvil,Inglés,41,7892,3.29
31,Femenino,129,Acción,Primavera,8,425,Smart TV,Inglés,128,6808,4.82
37,Masculino,157,Comedia,Primavera,4,1306,Computadora,Español,120,7796,1.8
35,Masculino,142,Comedia,Verano,10,9796,Computadora,Español,149,5796,1.44
46,Femenino,164,Comedia,Primavera,7,1540,Móvil,Inglés,124,6093,4.42
23,Femenino,84,Comedia,Verano,1,5284,Computadora,Inglés,33,2325,2.76
49,Masculino,73,Comedia,Primavera,2,9247,Smart TV,Inglés,31,5976,4.39
46,Masculino,132,Drama,Verano,5,8846,Smart TV,Inglés,144,2159,4.57
60,Masculino,109,Comedia,Primavera,10,5236,Computadora,Español,95,5650,1.25
19,Femenino,78,Comedia,Primavera,6,8240,Computadora,Inglés,26,5987,4.53
40,Masculino,178,Comedia,Primavera,9,5919,Smart TV,Español,153,5697,2.79
36,Masculino,78,Comedia,Verano,7,8169,Computadora,Inglés,49,1340,3.04
48,Femenino,95,Acción,Primavera,2,2136,Móvil,Inglés,51,4828,3.51
22,Femenino,73,Comedia,Primavera,6,9578,Computadora,Español,30,2968,4.71
36,Masculino,150,Comedia,Primavera,7,9489,Móvil,Español,145,1703,1.08
51,Femenino,85,Drama,Primavera,9,5660,Smart TV,Español,29,6482,2.91
27,Femenino,84,Acción,Primavera,5,3729,Computadora,Español,44,7376,3.75
42,Masculino,168,Drama,Primavera,3,9063,Smart TV,Inglés,91,2800,3.89
19,Femenino,121,Comedia,Primavera,12,5414,Computadora,Español,51,6463,3.77
28,Femenino,138,Drama,Verano,5,2556,Móvil,Español,97,5912,1.54
48,Masculino,74,Drama,Primavera,8,8762,Computadora,Español,22,5648,2.2
32,Femenino,89,Comedia,Primavera,2,1470,Smart TV,Inglés,48,1855,2.43
26,Masculino,148,Acción,Primavera,1,7729,Móvil,Inglés,154,3866,4.22
40,Masculino,87,Acción,Primavera,4,8963,Computadora,Español,47,1182,2.12
36,Femenino,71,Drama,Verano,6,1274,Smart TV,Inglés,41,4112,1.84
26,Femenino,162,Comedia,Primavera,2,210,Smart TV,Inglés,109,6670,4.83
52,Femenino,82,Drama,Primavera,4,3659,Computadora,Español,61,5492,1.04
38,Masculino,73,Drama,Verano,3,6792,Smart TV,Inglés,69,6823,4.99
26,Femenino,111,Drama,Verano,10,9318,Móvil,Español,50,2517,3.71
45,Masculino,178,Comedia,Primavera,6,3333,Computadora,Español,177,6002,4.31
63,Femenino,143,Comedia,Primavera,1,1572,Móvil,Español,129,2356,2.18
24,Femenino,130,Acción,Verano,11,4972,Smart TV,Inglés,114,4629,1.06
33,Femenino,164,Comedia,Primavera,10,4853,Smart TV,Español,60,4628,3.95
33,Masculino,174,Drama,Primavera,12,1933,Smart TV,Inglés,55,9210,4.34
50,Femenino,77,Drama,Verano,6,6028,Móvil,Inglés,59,7132,3.96
21,Femenino,136,Acción,Primavera,11,8745,Smart TV,Inglés,134,7588,1.57
21,Masculino,132,Comedia,Verano,1,6916,Computadora,Inglés,101,4311,4.01
56,Masculino,179,Drama,Verano,2,840,Computadora,Español,84,7048,4.08
57,Femenino,78,Acción,Primavera,4,7356,Smart TV,Español,29,7246,3.63
34,Femenino,163,Acción,Verano,6,2480,Computadora,Inglés,140,1987,4.06
54,Femenino,80,Drama,Primavera,12,9735,Móvil,Español,70,4321,4.38
56,Masculino,168,Drama,Primavera,5,3780,Móvil,Inglés,73,5615,3.45
46,Masculino,170,Comedia,Primavera,11,2501,Smart TV,Inglés,54,9365,1.35
53,Masculino,111,Acción,Primavera,6,7277,Computadora,Español,69,4741,2.95
55,Masculino,82,Drama,Verano,10,2106,Computadora,Inglés,62,4052,1.31
56,Femenino,105,Acción,Primavera,5,1509,Smart TV,Español,90,7574,2.63
54,Masculino,82,Comedia,Primavera,12,1862,Móvil,Inglés,77,1726,2.63
52,Masculino,81,Drama,Primavera,11,1009,Smart TV,Inglés,63,4760,1.26
24,Masculino,106,Comedia,Primavera,0,860,Computadora,Inglés,41,6806,2.4
44,Femenino,143,Acción,Primavera,4,6738,Computadora,Inglés,120,2875,1.44
45,Femenino,142,Comedia,Primavera,11,5712,Smart TV,Español,154,7993,4.23
39,Masculino,121,Comedia,Verano,0,3340,Móvil,Inglés,123,5033,4.79
31,Masculino,140,Acción,Verano,6,630,Móvil,Inglés,139,6443,1.29
24,Femenino,71,Comedia,Verano,3,9651,Smart TV,Español,38,1989,4.82
54,Femenino,125,Acción,Verano,4,2660,Computadora,Inglés,112,4744,3.09
39,Femenino,129,Drama,Primavera,0,2277,Móvil,Inglés,126,9611,2.2
22,Femenino,92,Acción,Primavera,7,5203,Smart TV,Inglés,77,1593,1.31
19,Femenino,172,Acción,Primavera,3,7806,Computadora,Inglés,86,2774,3.0
44,Femenino,109,Drama,Primavera,2,1637,Móvil,Inglés,115,1935,4.18
38,Femenino,133,Acción,Primavera,0,9565,Móvil,Inglés,87,4808,3.83
55,Femenino,172,Drama,Verano,3,2881,Smart TV,Español,69,1331,1.2
32,Masculino,154,Drama,Primavera,2,1046,Computadora,Inglés,59,8922,1.29
38,Masculino,92,Acción,Primavera,7,5357,Móvil,Español,75,3702,2.61
27,Masculino,98,Comedia,Primavera,8,9590,Smart TV,Inglés,63,6889,2.18
40,Masculino,147,Comedia,Primavera,11,5197,Móvil,Español,55,6054,1.93
56,Masculino,159,Drama,Primavera,4,2611,Computadora,Español,141,4868,2.12
22,Masculino,120,Comedia,Primavera,8,2288,Móvil,Español,112,5200,4.21
18,Femenino,138,Comedia,Primavera,0,6163,Computadora,Español,121,1201,4.72
30,Femenino,164,Acción,Primavera,6,981,Móvil,Inglés,75,3497,2.62
38,Masculino,158,Drama,Primavera,10,1947,Móvil,Inglés,134,2842,4.62
43,Masculino,100,Drama,Verano,6,6699,Smart TV,Inglés,30,5658,2.29
62,Femenino,119,Acción,Primavera,5,2075,Móvil,Español,64,8544,2.91
38,Femenino,89,Comedia,Verano,3,6677,Computadora,Español,55,8718,1.9
35,Femenino,177,Drama,Verano,12,5826,Smart TV,Español,171,1770,3.56
54,Masculino,124,Comedia,Verano,10,4668,Computadora,Español,75,4155,4.92
62,Femenino,150,Drama,Primavera,8,7263,Computadora,Español,46,2628,3.41
49,Masculino,178,Drama,Primavera,2,6682,Smart TV,Español,103,1386,2.43
53,Masculino,71,Drama,Primavera,10,8789,Computadora,Español,49,7031,3.59
34,Femenino,94,Drama,Verano,10,2316,Móvil,Inglés,99,7439,1.49
